SERIES,PROVINSI,SEKTOR,NILAI_PDRB,NILAI_PBB,is_invalid
202302,Sulawesi Tenggara,Tambang dan Gali,10457.8,192634168236.0,False
201402,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",8606.59,1509439045.0,False
201501,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",8269.68,158669614.0,False
201502,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",8700.78,9586800555.0,False
201601,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",8941.08,301625000.0,False
201602,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",9329.1,2807292218.0,False
201701,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",9442.59,1093814996.0,False
201702,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",9880.67,7087552113.0,False
201801,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",10023.64,4982212765.0,False
201802,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",10530.99,6610971236.0,False
201901,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",10611.89,952156220.0,False
201902,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",10969.15,8538295709.0,False
202001,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",10862.53,1948663744.0,False
202002,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",10865.83,10307420349.0,False
202101,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",11029.99,1248672637.0,False
202102,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",11217.13,11835513160.0,False
202201,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",11681.0,1065325357.0,False
202202,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",12073.98,12531709771.0,False
202301,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",12361.96,2760199755.0,False
202302,Sulawesi Tenggara,"Tani, Hutan, dan Ikan",12417.78,11813359528.0,False
201402,Sulawesi Utara,Tambang dan Gali,1726.94,9267066922.0,False
201501,Sulawesi Utara,Tambang dan Gali,1660.75,143766000.0,False
201502,Sulawesi Utara,Tambang dan Gali,1843.01,11694591273.0,False
201601,Sulawesi Utara,Tambang dan Gali,1734.65,526877312.0,False
201602,Sulawesi Utara,Tambang dan Gali,1924.66,12443548802.0,False
201701,Sulawesi Utara,Tambang dan Gali,1908.1,298845746.0,False
201702,Sulawesi Utara,Tambang dan Gali,2083.07,43110062686.0,False
201801,Sulawesi Utara,Tambang dan Gali,2035.11,742492407.0,False
201802,Sulawesi Utara,Tambang dan Gali,2309.11,59296736591.0,False
201901,Sulawesi Utara,Tambang dan Gali,2214.02,1328570.0,False
201902,Sulawesi Utara,Tambang dan Gali,2479.99,66867346219.0,False
202001,Sulawesi Utara,Tambang dan Gali,2253.8,10651037938.0,False
202002,Sulawesi Utara,Tambang dan Gali,2376.7,68972576643.0,False
202101,Sulawesi Utara,Tambang dan Gali,2392.77,470102588.0,False
202102,Sulawesi Utara,Tambang dan Gali,2476.4,99051189589.0,False
202201,Sulawesi Utara,Tambang dan Gali,2392.59,20613688414.0,False
202202,Sulawesi Utara,Tambang dan Gali,2489.07,22799870995.0,False
202301,Sulawesi Utara,Tambang dan Gali,2264.11,71994278996.0,False
202302,Sulawesi Utara,Tambang dan Gali,2644.35,49406965509.0,False
201402,Sulawesi Utara,"Tani, Hutan, dan Ikan",7607.39,417440914.0,False
201501,Sulawesi Utara,"Tani, Hutan, dan Ikan",6902.9,197164674.0,False
201502,Sulawesi Utara,"Tani, Hutan, dan Ikan",7702.62,283164167.0,False
201601,Sulawesi Utara,"Tani, Hutan, dan Ikan",7053.02,293999571.0,False
201602,Sulawesi Utara,"Tani, Hutan, dan Ikan",8088.87,582840154.0,False
201701,Sulawesi Utara,"Tani, Hutan, dan Ikan",7393.21,544322606.0,False
201702,Sulawesi Utara,"Tani, Hutan, dan Ikan",8421.11,1007126573.0,False
201801,Sulawesi Utara,"Tani, Hutan, dan Ikan",7560.44,215180647.0,False
201802,Sulawesi Utara,"Tani, Hutan, dan Ikan",8806.81,1340593501.0,False
201901,Sulawesi Utara,"Tani, Hutan, dan Ikan",8268.06,108484032.0,False
201902,Sulawesi Utara,"Tani, Hutan, dan Ikan",9052.43,1350101131.0,False
202001,Sulawesi Utara,"Tani, Hutan, dan Ikan",8453.16,1014963855.0,False
202002,Sulawesi Utara,"Tani, Hutan, dan Ikan",9252.29,1120799654.0,False
202101,Sulawesi Utara,"Tani, Hutan, dan Ikan",8668.83,581187689.0,False
202102,Sulawesi Utara,"Tani, Hutan, dan Ikan",9371.3,1886723416.0,False
202201,Sulawesi Utara,"Tani, Hutan, dan Ikan",9303.14,732956604.0,False
202202,Sulawesi Utara,"Tani, Hutan, dan Ikan",9884.03,1922745793.0,False
202301,Sulawesi Utara,"Tani, Hutan, dan Ikan",9781.5,481214267.0,False
202302,Sulawesi Utara,"Tani, Hutan, dan Ikan",10254.83,2293690672.0,False
201402,Sumatera Barat,Tambang dan Gali,2988.86,3360943398.0,False
201501,Sumatera Barat,Tambang dan Gali,3109.78,220636567.0,False
201502,Sumatera Barat,Tambang dan Gali,3034.79,4392538233.0,False
201601,Sumatera Barat,Tambang dan Gali,3052.65,518635170.0,False
201602,Sumatera Barat,Tambang dan Gali,3214.96,5282135353.0,False
201701,Sumatera Barat,Tambang dan Gali,3117.55,324521034.0,False
201702,Sumatera Barat,Tambang dan Gali,3220.71,5388711876.0,False
201801,Sumatera Barat,Tambang dan Gali,3237.58,689746197.0,False
201802,Sumatera Barat,Tambang dan Gali,3467.47,5858080709.0,False
201901,Sumatera Barat,Tambang dan Gali,3402.38,723023234.0,False
201902,Sumatera Barat,Tambang dan Gali,3719.47,12441226305.0,False
202001,Sumatera Barat,Tambang dan Gali,3419.32,591565426.0,False
202002,Sumatera Barat,Tambang dan Gali,3609.59,23648192398.0,False
202101,Sumatera Barat,Tambang dan Gali,3402.37,1140537532.0,False
202102,Sumatera Barat,Tambang dan Gali,3502.18,37542206188.0,False
202201,Sumatera Barat,Tambang dan Gali,3498.24,756323974.0,False
202202,Sumatera Barat,Tambang dan Gali,3540.04,42697807407.0,False
202301,Sumatera Barat,Tambang dan Gali,3529.31,219074107.0,False
202302,Sumatera Barat,Tambang dan Gali,3836.5,49656747101.0,False
201402,Sumatera Barat,"Tani, Hutan, dan Ikan",16362.93,33775078007.0,False
201501,Sumatera Barat,"Tani, Hutan, dan Ikan",16127.28,1990529068.0,False
201502,Sumatera Barat,"Tani, Hutan, dan Ikan",17419.47,43799927662.0,False
201601,Sumatera Barat,"Tani, Hutan, dan Ikan",16770.27,3881995829.0,False
201602,Sumatera Barat,"Tani, Hutan, dan Ikan",17452.29,44001064284.0,False
201701,Sumatera Barat,"Tani, Hutan, dan Ikan",17466.48,3095336723.0,False
201702,Sumatera Barat,"Tani, Hutan, dan Ikan",17928.22,52807809649.0,False
201801,Sumatera Barat,"Tani, Hutan, dan Ikan",18012.23,1517444356.0,False
201802,Sumatera Barat,"Tani, Hutan, dan Ikan",18627.36,55116671888.0,False
201901,Sumatera Barat,"Tani, Hutan, dan Ikan",18553.57,2011858761.0,False
201902,Sumatera Barat,"Tani, Hutan, dan Ikan",18995.88,61419930857.0,False
202001,Sumatera Barat,"Tani, Hutan, dan Ikan",18832.94,573188867.0,False
202002,Sumatera Barat,"Tani, Hutan, dan Ikan",19160.45,62120497899.0,False
202101,Sumatera Barat,"Tani, Hutan, dan Ikan",18997.2,13210717192.0,False
202102,Sumatera Barat,"Tani, Hutan, dan Ikan",19823.51,56819265725.0,False
202201,Sumatera Barat,"Tani, Hutan, dan Ikan",19581.99,2014635495.0,False
202202,Sumatera Barat,"Tani, Hutan, dan Ikan",20606.65,72044777003.0,False
202301,Sumatera Barat,"Tani, Hutan, dan Ikan",20397.06,1154800011.0,False
202302,Sumatera Barat,"Tani, Hutan, dan Ikan",21215.77,73102823487.0,False
201402,Sumatera Selatan,Tambang dan Gali,26861.86,94661117094.0,False
201501,Sumatera Selatan,Tambang dan Gali,27428.82,159212358131.0,False
201502,Sumatera Selatan,Tambang dan Gali,27901.45,138908466092.0,False
201601,Sumatera Selatan,Tambang dan Gali,28044.38,12659914023.0,False
201602,Sumatera Selatan,Tambang dan Gali,29259.14,112438600992.0,False
201701,Sumatera Selatan,Tambang dan Gali,29397.88,19340783111.0,False
201702,Sumatera Selatan,Tambang dan Gali,31000.48,119963482179.0,False
201801,Sumatera Selatan,Tambang dan Gali,31694.86,-155772685398.0,False
201802,Sumatera Selatan,Tambang dan Gali,34193.02,207643001293.0,False
201901,Sumatera Selatan,Tambang dan Gali,34367.75,39930299690.0,False
201902,Sumatera Selatan,Tambang dan Gali,36866.75,311507483620.0,False
202001,Sumatera Selatan,Tambang dan Gali,33603.15,884291209543.0,False
202002,Sumatera Selatan,Tambang dan Gali,34727.71,377801549526.0,False
202101,Sumatera Selatan,Tambang dan Gali,34313.99,775708929597.0,False
202102,Sumatera Selatan,Tambang dan Gali,37757.71,472083922960.0,False
202201,Sumatera Selatan,Tambang dan Gali,36730.59,29387812109.0,False
202202,Sumatera Selatan,Tambang dan Gali,39866.1,1533094974445.0,False
202301,Sumatera Selatan,Tambang dan Gali,39786.65,-69257824803.0,False
202302,Sumatera Selatan,Tambang dan Gali,42901.84,2044791966375.0,False
201402,Sumatera Selatan,"Tani, Hutan, dan Ikan",24439.99,111194689846.0,False
201501,Sumatera Selatan,"Tani, Hutan, dan Ikan",23406.23,30705105289.0,False
201502,Sumatera Selatan,"Tani, Hutan, dan Ikan",24881.45,148769450131.0,False
201601,Sumatera Selatan,"Tani, Hutan, dan Ikan",23896.92,8755666787.0,False
201602,Sumatera Selatan,"Tani, Hutan, dan Ikan",25045.72,146418468946.0,False
201701,Sumatera Selatan,"Tani, Hutan, dan Ikan",24522.16,4045318711.0,False
201702,Sumatera Selatan,"Tani, Hutan, dan Ikan",24996.72,104479781338.0,False
201801,Sumatera Selatan,"Tani, Hutan, dan Ikan",25017.71,18378069802.0,False
201802,Sumatera Selatan,"Tani, Hutan, dan Ikan",25656.57,177221519894.0,False
201901,Sumatera Selatan,"Tani, Hutan, dan Ikan",25954.32,11289873660.0,False
201902,Sumatera Selatan,"Tani, Hutan, dan Ikan",26412.52,191626215262.0,False
202001,Sumatera Selatan,"Tani, Hutan, dan Ikan",26764.63,10536039287.0,False
202002,Sumatera Selatan,"Tani, Hutan, dan Ikan",26516.89,226071138256.0,False
202101,Sumatera Selatan,"Tani, Hutan, dan Ikan",27534.22,32131264450.0,False
202102,Sumatera Selatan,"Tani, Hutan, dan Ikan",27300.3,197978947326.0,False
202201,Sumatera Selatan,"Tani, Hutan, dan Ikan",28617.83,13613978731.0,False
202202,Sumatera Selatan,"Tani, Hutan, dan Ikan",28308.89,261100574211.0,False
202301,Sumatera Selatan,"Tani, Hutan, dan Ikan",29345.07,42826209525.0,False
202302,Sumatera Selatan,"Tani, Hutan, dan Ikan",28809.39,328146148308.0,False
201402,Sumatera Utara,Tambang dan Gali,2810.62,13033155500.0,False
201501,Sumatera Utara,Tambang dan Gali,2900.45,9564840.0,False
201502,Sumatera Utara,Tambang dan Gali,2914.48,436239046.0,False
201601,Sumatera Utara,Tambang dan Gali,3021.93,1411797100.0,False
201602,Sumatera Utara,Tambang dan Gali,3123.06,251732000.0,False
201701,Sumatera Utara,Tambang dan Gali,3164.26,-13859148705.0,False
201702,Sumatera Utara,Tambang dan Gali,3276.27,22586290733.0,False
201801,Sumatera Utara,Tambang dan Gali,3326.77,185336000.0,False
201802,Sumatera Utara,Tambang dan Gali,3465.24,15362461011.0,False
201901,Sumatera Utara,Tambang dan Gali,3481.82,1487842181.0,False
201902,Sumatera Utara,Tambang dan Gali,3617.98,185336000.0,False
202001,Sumatera Utara,Tambang dan Gali,3479.12,118659221765.0,False
202002,Sumatera Utara,Tambang dan Gali,3456.93,107759530228.0,False
202101,Sumatera Utara,Tambang dan Gali,3471.93,63197620879.0,False
202102,Sumatera Utara,Tambang dan Gali,3597.17,147510031188.0,False
202201,Sumatera Utara,Tambang dan Gali,3554.42,286545637.0,False
202202,Sumatera Utara,Tambang dan Gali,3699.58,237554615996.0,False
202301,Sumatera Utara,Tambang dan Gali,3688.69,4288185856.0,False
202302,Sumatera Utara,Tambang dan Gali,3821.53,250230433877.0,False
201402,Sumatera Utara,"Tani, Hutan, dan Ikan",52700.09,290156038147.0,False
201501,Sumatera Utara,"Tani, Hutan, dan Ikan",54604.64,10613900825.0,False
201502,Sumatera Utara,"Tani, Hutan, dan Ikan",55461.35,352193168169.0,False
201601,Sumatera Utara,"Tani, Hutan, dan Ikan",57572.31,22091534204.0,False
201602,Sumatera Utara,"Tani, Hutan, dan Ikan",57607.39,364220597674.0,False
201701,Sumatera Utara,"Tani, Hutan, dan Ikan",59349.24,31390193663.0,False
201702,Sumatera Utara,"Tani, Hutan, dan Ikan",61950.81,394949174990.0,False
201801,Sumatera Utara,"Tani, Hutan, dan Ikan",61832.33,29476589178.0,False
201802,Sumatera Utara,"Tani, Hutan, dan Ikan",65370.32,419070807631.0,False
201901,Sumatera Utara,"Tani, Hutan, dan Ikan",65573.87,38482911269.0,False
201902,Sumatera Utara,"Tani, Hutan, dan Ikan",68152.15,465637512891.0,False
202001,Sumatera Utara,"Tani, Hutan, dan Ikan",68028.02,38771717001.0,False
202002,Sumatera Utara,"Tani, Hutan, dan Ikan",68299.01,595794308834.0,False
202101,Sumatera Utara,"Tani, Hutan, dan Ikan",69768.35,150322528961.0,False
202102,Sumatera Utara,"Tani, Hutan, dan Ikan",71832.84,450726021861.0,False
202201,Sumatera Utara,"Tani, Hutan, dan Ikan",73330.14,30586811636.0,False
202202,Sumatera Utara,"Tani, Hutan, dan Ikan",75391.84,473405258998.0,False
202301,Sumatera Utara,"Tani, Hutan, dan Ikan",75604.01,36751589838.0,False
202302,Sumatera Utara,"Tani, Hutan, dan Ikan",77642.7,521992899059.0,False
